40.43656280,-79.94906160,NaN,
40.43661320,-79.94906160,NaN,
40.43666360,-79.94906160,NaN,
40.43671400,-79.94906160,NaN,
40.43701640,-79.94906160,NaN,
40.43706680,-79.94906160,NaN,
40.43711720,-79.94906160,NaN,
40.43651240,-79.94901120,NaN,
40.43656280,-79.94901120,NaN,
40.43661320,-79.94901120,NaN,
40.43666360,-79.94901120,NaN,
40.43671400,-79.94901120,NaN,
40.43676440,-79.94901120,NaN,
40.43681480,-79.94901120,NaN,
40.43686520,-79.94901120,NaN,
40.43691560,-79.94901120,NaN,
40.43696600,-79.94901120,NaN,
40.43701640,-79.94901120,NaN,
40.43706680,-79.94901120,NaN,
40.43711720,-79.94901120,NaN,
40.43716760,-79.94901120,NaN,
40.43651240,-79.94896080,NaN,
40.43656280,-79.94896080,NaN,
40.43661320,-79.94896080,NaN,
40.43666360,-79.94896080,NaN,
40.43671400,-79.94896080,NaN,
40.43676440,-79.94896080,NaN,
40.43681480,-79.94896080,NaN,
40.43686520,-79.94896080,NaN,
40.43691560,-79.94896080,NaN,
40.43696600,-79.94896080,NaN,
40.43701640,-79.94896080,NaN,
40.43706680,-79.94896080,NaN,
40.43711720,-79.94896080,NaN,
40.43716760,-79.94896080,NaN,
40.43651240,-79.94891040,NaN,
40.43656280,-79.94891040,NaN,
40.43661320,-79.94891040,NaN,
40.43666360,-79.94891040,NaN,
40.43671400,-79.94891040,NaN,
40.43676440,-79.94891040,NaN,
40.43681480,-79.94891040,NaN,
40.43686520,-79.94891040,NaN,
40.43691560,-79.94891040,NaN,
40.43696600,-79.94891040,NaN,
40.43701640,-79.94891040,NaN,
40.43706680,-79.94891040,NaN,
40.43711720,-79.94891040,NaN,
40.43716760,-79.94891040,NaN,
40.43651240,-79.94886000,NaN,
40.43656280,-79.94886000,NaN,
40.43661320,-79.94886000,NaN,
40.43666360,-79.94886000,NaN,
40.43671400,-79.94886000,NaN,
40.43676440,-79.94886000,NaN,
40.43681480,-79.94886000,NaN,
40.43686520,-79.94886000,NaN,
40.43691560,-79.94886000,NaN,
40.43696600,-79.94886000,NaN,
40.43701640,-79.94886000,NaN,
40.43706680,-79.94886000,NaN,
40.43711720,-79.94886000,NaN,
40.43716760,-79.94886000,NaN,
40.43651240,-79.94880960,NaN,
40.43656280,-79.94880960,NaN,
