40.43656280,-79.94906160,0.048,
40.43661320,-79.94906160,0.053,
40.43666360,-79.94906160,0.057,
40.43671400,-79.94906160,0.052,
40.43701640,-79.94906160,0.013,
40.43706680,-79.94906160,0.012,
40.43711720,-79.94906160,0.014,
40.43651240,-79.94901120,0.037,
40.43656280,-79.94901120,0.036,
40.43661320,-79.94901120,0.042,
40.43666360,-79.94901120,0.044,
40.43671400,-79.94901120,0.036,
40.43676440,-79.94901120,0.020,
40.43681480,-79.94901120,0.012,
40.43686520,-79.94901120,0.019,
40.43691560,-79.94901120,0.017,
40.43696600,-79.94901120,0.011,
40.43701640,-79.94901120,0.008,
40.43706680,-79.94901120,0.006,
40.43711720,-79.94901120,0.007,
40.43716760,-79.94901120,0.020,
40.43651240,-79.94896080,0.028,
40.43656280,-79.94896080,0.030,
40.43661320,-79.94896080,0.036,
40.43666360,-79.94896080,0.038,
40.43671400,-79.94896080,0.030,
40.43676440,-79.94896080,0.014,
40.43681480,-79.94896080,0.007,
40.43686520,-79.94896080,0.015,
40.43691560,-79.94896080,0.015,
40.43696600,-79.94896080,0.009,
40.43701640,-79.94896080,0.005,
40.43706680,-79.94896080,0.004,
40.43711720,-79.94896080,0.004,
40.43716760,-79.94896080,0.014,
40.43651240,-79.94891040,0.025,
40.43656280,-79.94891040,0.027,
40.43661320,-79.94891040,0.034,
40.43666360,-79.94891040,0.036,
40.43671400,-79.94891040,0.030,
40.43676440,-79.94891040,0.015,
40.43681480,-79.94891040,0.007,
40.43686520,-79.94891040,0.015,
40.43691560,-79.94891040,0.016,
40.43696600,-79.94891040,0.010,
40.43701640,-79.94891040,0.006,
40.43706680,-79.94891040,0.004,
40.43711720,-79.94891040,0.003,
40.43716760,-79.94891040,0.010,
40.43651240,-79.94886000,0.025,
40.43656280,-79.94886000,0.025,
40.43661320,-79.94886000,0.032,
40.43666360,-79.94886000,0.036,
40.43671400,-79.94886000,0.033,
40.43676440,-79.94886000,0.020,
40.43681480,-79.94886000,0.010,
40.43686520,-79.94886000,0.017,
40.43691560,-79.94886000,0.018,
40.43696600,-79.94886000,0.012,
